nces_id,url,parsed_path
0102910,https://wwww.facebook.com/russellvillek12/,russellvillek12/
0100189,https://wwww.facebook.com/schoolinsites,schoolinsites
0102940,https://wwww.facebook.com/scottsboro-city-schools-201213873233894/,scottsboro-city-schools-201213873233894/
0102970,https://wwww.facebook.com/selmacityschools,selmacityschools
0103030,https://wwww.facebook.com/shelbyalschools,shelbyalschools
0103150,https://wwww.facebook.com/edlio/,edlio/
0103240,https://wwww.facebook.com/tallasseeschools/,tallasseeschools/
0103270,https://wwww.facebook.com/tarrant-city-schools-183610331660964/,tarrant-city-schools-183610331660964/
0103330,https://wwww.facebook.com/troycityschools/,troycityschools/
0100013,https://wwww.facebook.com/trussvilleschools/,trussvilleschools/
0103420,NA,NA
0103430,https://wwww.facebook.com/vhcschools,vhcschools
0103450,https://wwww.facebook.com/walker-county-schools-1886409664908444/,walker-county-schools-1886409664908444/
0103540,https://wwww.facebook.com/winfieldcityschools,winfieldcityschools
0103580,https://wwww.facebook.com/winstonk12.org,winstonk12.org
0200050,https://wwww.facebook.com/alaskagatewayschooldistrict/,alaskagatewayschooldistrict/
0200180,https://wwww.facebook.com/anchorageschooldistrict,anchorageschooldistrict
0200180,https://wwww.facebook.com/events/838009033352320/,events/838009033352320/
0200525,https://wwww.facebook.com/annetteislandschooldistrict,annetteislandschooldistrict
0200020,https://wwww.facebook.com/athomeart,athomeart
0200020,https://wwww.facebook.com/bssdschools/,bssdschools/
0200020,https://wwww.facebook.com/bssdsbt,bssdsbt
0200070,https://wwww.facebook.com/crsdak/,crsdak/
0200120,https://wwww.facebook.com/dillingham-elementary-school-1587958894765592/,dillingham-elementary-school-1587958894765592/
0200120,https://wwww.facebook.com/dillingham-middlehigh-school-2193394927539871/,dillingham-middlehigh-school-2193394927539871/
0200120,https://wwww.facebook.com/dlgsd/,dlgsd/
0200270,https://wwww.facebook.com/hainesglacierbears/,hainesglacierbears/
0200210,https://wwww.facebook.com/pages/juneau-school-district/102871879799494,pages/juneau-school-district/102871879799494
0200390,https://wwww.facebook.com/kpbsd,kpbsd
0200150,https://wwww.facebook.com/ketchikangatewayboroughschooldistrict,ketchikangatewayboroughschooldistrict
0200480,https://wwww.facebook.com/kibsd,kibsd
0200485,https://wwww.facebook.com/the-lake-and-peninsula-school-district-195803547129115/,the-lake-and-peninsula-school-district-195803547129115/
0200001,https://wwww.facebook.com/lowerkuskokwimschooldistrict/,lowerkuskokwimschooldistrict/
0200510,https://wwww.facebook.com/akmatsuk12,akmatsuk12
0200610,https://wwww.facebook.com/northslopeboroughschooldistrict/,northslopeboroughschooldistrict/
0200240,https://wwww.facebook.com/sitkaschooldistrict/,sitkaschooldistrict/
0200690,https://wwww.facebook.com/skagway-school-district-131661060336991/,skagway-school-district-131661060336991/
0200780,https://wwww.facebook.com/valdezcityschools/,valdezcityschools/
0200810,https://wwww.facebook.com/wrangellpublicschools/,wrangellpublicschools/
0200862,https://wwww.facebook.com/yukonkoyukukschooldistrict/,yukonkoyukukschooldistrict/
0400414,https://wwww.facebook.com/vocationalhighschoolaobi,vocationalhighschoolaobi
0400414,https://wwww.facebook.com/mymarketingdesigns,mymarketingdesigns
0400368,https://wwww.facebook.com/amscharterschools,amscharterschools
0400940,https://wwww.facebook.com/amscharterschools,amscharterschools
0400202,https://wwww.facebook.com/aotschools/,aotschools/
0400276,https://wwww.facebook.com/acphighschool/,acphighschool/
0400122,https://wwww.facebook.com/718075948323147,718075948323147
0400450,https://wwww.facebook.com/afuhsd,afuhsd
0400520,https://wwww.facebook.com/ajo-unified-school-district-15-1449988315216915/,ajo-unified-school-district-15-1449988315216915/
0404770,https://wwww.facebook.com/altarvalleyschooldistrict,altarvalleyschooldistrict
0400112,https://wwww.facebook.com/pg/alagnhs/,pg/alagnhs/
0400112,https://wwww.facebook.com/alaschools,alaschools
0400680,https://wwww.facebook.com/amphischools/,amphischools/
0400819,https://wwww.facebook.com/anthemprep/,anthemprep/
0400790,https://wwww.facebook.com/ajusd43/,ajusd43/
0400834,https://wwww.facebook.com/pages/archway-classical-academy-chandler/242990562514641,pages/archway-classical-academy-chandler/242990562514641
0400886,https://wwww.facebook.com/archway.cicero,archway.cicero
0400866,https://wwww.facebook.com/archwayglendale,archwayglendale
0400873,https://wwww.facebook.com/archway.northphoenix,archway.northphoenix
0400841,https://wwww.facebook.com/greatheartsacademies,greatheartsacademies
0400841,https://wwww.facebook.com/greatheartsacademies/,greatheartsacademies/
0400930,https://wwww.facebook.com/archwaytriviumeast,archwaytriviumeast
0400832,https://wwww.facebook.com/archwaytrivium,archwaytrivium
0400833,https://wwww.facebook.com/archwayveritas/,archwayveritas/
0400913,https://wwww.facebook.com/arizonaautismcharterschools/,arizonaautismcharterschools/
0400057,https://wwww.facebook.com/acyraz,acyraz
0400361,https://wwww.facebook.com/lapalomaacademy,lapalomaacademy
0400427,https://wwww.facebook.com/arizonaconnectionsacademy,arizonaconnectionsacademy
0400415,https://wwww.facebook.com/caurusacademy01/,caurusacademy01/
0400056,https://wwww.facebook.com/azschoolforarts/,azschoolforarts/
0400910,https://wwww.facebook.com/afspartans31/,afspartans31/
0400947,https://wwww.facebook.com/asupreparatoryacademy,asupreparatoryacademy
0400946,https://wwww.facebook.com/asupreparatoryacademy,asupreparatoryacademy
0400764,https://wwww.facebook.com/asupreparatoryacademy,asupreparatoryacademy
0400788,https://wwww.facebook.com/asupreparatoryacademy,asupreparatoryacademy
0400858,https://wwww.facebook.com/asupreparatoryacademy,asupreparatoryacademy
0400859,https://wwww.facebook.com/asupreparatoryacademy,asupreparatoryacademy
0400857,https://wwww.facebook.com/asupreparatoryacademy,asupreparatoryacademy
0400890,https://wwww.facebook.com/asupreparatoryacademy,asupreparatoryacademy
0400884,https://wwww.facebook.com/asupreparatoryacademy,asupreparatoryacademy
0400956,https://wwww.facebook.com/asupreparatoryacademy,asupreparatoryacademy
0400960,https://wwww.facebook.com/pages/avondale-elementary-school-district-44/466495056724455,pages/avondale-elementary-school-district-44/466495056724455
0403950,https://wwww.facebook.com/baboeducation,baboeducation
0403950,https://wwww.facebook.com/babocollegeandcareer/,babocollegeandcareer/
0400184,https://wwww.facebook.com/dobson-academy-202820136457920/,dobson-academy-202820136457920/
0401050,https://wwww.facebook.com/balszdistrict/,balszdistrict/
0400608,https://wwww.facebook.com/basisscottsdale/,basisscottsdale/
0400608,https://wwww.facebook.com/basisscottsdale,basisscottsdale
0400818,https://wwww.facebook.com/basisov/,basisov/
0400818,https://wwww.facebook.com/basisov,basisov
0400898,https://wwww.facebook.com/greatschools,greatschools
0400903,https://wwww.facebook.com/basised,basised
0400941,https://wwww.facebook.com/basised,basised
0400937,https://wwww.facebook.com/basisscottsdale/,basisscottsdale/
0400937,https://wwww.facebook.com/basisscottsdale,basisscottsdale
0400936,https://wwww.facebook.com/basised,basised
0400958,https://wwww.facebook.com/basised,basised
0400374,https://wwww.facebook.com/mybellcanyon,mybellcanyon
0400065,https://wwww.facebook.com/bfcsaz/,bfcsaz/
0400212,https://wwww.facebook.com/benson-unified-school-district-535209686539131/,benson-unified-school-district-535209686539131/
0401180,https://wwww.facebook.com/bisbeeusd1,bisbeeusd1
0406580,https://wwww.facebook.com/blue-ridge-unified-school-district-32-102721964605115,blue-ridge-unified-school-district-32-102721964605115
0400636,https://wwww.facebook.com/blueprinteducation,blueprinteducation
0400071,https://wwww.facebook.com/brightbeginningsschool,brightbeginningsschool
0401410,https://wwww.facebook.com/buhsd/,buhsd/
0401410,https://wwww.facebook.com/buhshs/,buhshs/
0401410,https://wwww.facebook.com/estrellafoothills/,estrellafoothills/
0401410,https://wwww.facebook.com/youngkerhs/,youngkerhs/
0401410,https://wwww.facebook.com/buhsdlc/,buhsdlc/
0400796,https://wwww.facebook.com/learning-foundation-and-performing-arts-alta-mesa-319390768510837/,learning-foundation-and-performing-arts-alta-mesa-319390768510837/
0400796,https://wwww.facebook.com/lfpagilbert/,lfpagilbert/
0400796,https://wwww.facebook.com/learningfoundationbacktobasics/,learningfoundationbacktobasics/
0400796,https://wwww.facebook.com/lfpawarnercampus,lfpawarnercampus
0400397,https://wwww.facebook.com/learning-foundation-and-performing-arts-alta-mesa-319390768510837/,learning-foundation-and-performing-arts-alta-mesa-319390768510837/
0400397,https://wwww.facebook.com/lfpagilbert/,lfpagilbert/
0400397,https://wwww.facebook.com/learningfoundationbacktobasics/,learningfoundationbacktobasics/
0400397,https://wwww.facebook.com/lfpawarnercampus,lfpawarnercampus
0400310,https://wwww.facebook.com/calibre.surprise/,calibre.surprise/
0400758,https://wwww.facebook.com/candeopeoria/,candeopeoria/
0400633,https://wwww.facebook.com/rosemanagementgroup,rosemanagementgroup
0400915,https://wwww.facebook.com/casaacademy/,casaacademy/
0401760,https://wwww.facebook.com/cfsd16,cfsd16
0400001,https://wwww.facebook.com/cavecreekusd/,cavecreekusd/
0400359,https://wwww.facebook.com/challengerbasicschool/,challengerbasicschool/
0400440,https://wwww.facebook.com/chandlerprep/,chandlerprep/
0401940,https://wwww.facebook.com/pages/chinle-unified-school-district/103230399732842,pages/chinle-unified-school-district/103230399732842
0400003,https://wwww.facebook.com/enewsaz/,enewsaz/
0400805,https://wwww.facebook.com/atachoice,atachoice
0400900,https://wwww.facebook.com/ciceroprep/,ciceroprep/
0400407,https://wwww.facebook.com/cityccl/,cityccl/
0400407,https://wwww.facebook.com/pages/paulo-freire-freedom-school-downtown/150471965132480,pages/paulo-freire-freedom-school-downtown/150471965132480
0400407,https://wwww.facebook.com/pages/paulo-freire-freedom-school-university/150436168468903,pages/paulo-freire-freedom-school-university/150436168468903
0400407,https://wwww.facebook.com/cityhighschooltucson,cityhighschooltucson
0400004,https://wwww.facebook.com/clarkdalejeromerams/,clarkdalejeromerams/
0400004,https://wwww.facebook.com/clarkdale-jerome-school-323343833723/,clarkdale-jerome-school-323343833723/
0400862,https://wwww.facebook.com/arizonacollegeprep,arizonacollegeprep
0400862,https://wwww.facebook.com/arizonacollegeprep/,arizonacollegeprep/
0400330,https://wwww.facebook.com/compasshs,compasshs
0400820,https://wwww.facebook.com/pages/northpoint-expeditionary-learning-academy/119674604748112,pages/northpoint-expeditionary-learning-academy/119674604748112
0400751,https://wwww.facebook.com/concordia-charter-school-184203708282869/,concordia-charter-school-184203708282869/
0402320,https://wwww.facebook.com/coolidgeschools/,coolidgeschools/
0400405,https://wwww.facebook.com/cornerstonecharterschool,cornerstonecharterschool
0400429,https://wwww.facebook.com/pages/cgcs1/163910756989328,pages/cgcs1/163910756989328
0400382,https://wwww.facebook.com/1cplc,1cplc
0402400,https://wwww.facebook.com/pages/crane-school-district/468724553200769,pages/crane-school-district/468724553200769
0400778,https://wwww.facebook.com/paragonscienceacademy/,paragonscienceacademy/
0400778,https://wwww.facebook.com/daisyearlylearning/,daisyearlylearning/
0400778,https://wwww.facebook.com/sonoranschools,sonoranschools
0400774,https://wwww.facebook.com/daisyearlylearning/,daisyearlylearning/
0400774,https://wwww.facebook.com/sonoranschools,sonoranschools
0407750,https://wwww.facebook.com/dvusd,dvusd
0400322,https://wwww.facebook.com/rosemanagementgroup,rosemanagementgroup
0400439,https://wwww.facebook.com/arizonawaldorf/,arizonawaldorf/
0402530,https://wwww.facebook.com/douglas-unified-school-district-27-1525193084372467/,douglas-unified-school-district-27-1525193084372467/
0402690,https://wwww.facebook.com/dysartusd,dysartusd
0400261,https://wwww.facebook.com/eastpointehs/,eastpointehs/
0400078,https://wwww.facebook.com/edgehsaz/,edgehsaz/
0400244,https://wwww.facebook.com/edkeyschools,edkeyschools
0400157,https://wwww.facebook.com/scazdl,scazdl
0400904,https://wwww.facebook.com/sequoiapathwayacademy/,sequoiapathwayacademy/
0400746,https://wwww.facebook.com/pages/eduprize-schools/145806142128636,pages/eduprize-schools/145806142128636
0402790,https://wwww.facebook.com/pages/evergreen-school-district/223853231002741,pages/evergreen-school-district/223853231002741
0400133,https://wwww.facebook.com/greatschools,greatschools
0400877,https://wwww.facebook.com/empowercollegeprep/,empowercollegeprep/
0400052,https://wwww.facebook.com/espirituschools/,espirituschools/
0400052,https://wwww.facebook.com/aimhighercollegeprep/,aimhighercollegeprep/
0400052,https://wwww.facebook.com/nflyet/,nflyet/
0400895,https://wwww.facebook.com/espirituschools/,espirituschools/
0400895,https://wwww.facebook.com/aimhighercollegeprep/,aimhighercollegeprep/
0400895,https://wwww.facebook.com/nflyet/,nflyet/
0400019,https://wwww.facebook.com/groups/1727966290792255/about/,groups/1727966290792255/about/
0400019,https://wwww.facebook.com/pages/flagstaff-arts-leadership-academy/214023221222,pages/flagstaff-arts-leadership-academy/214023221222
0402920,https://wwww.facebook.com/florenceusd/,florenceusd/
0402920,https://wwww.facebook.com/florenceusd,florenceusd
0403010,https://wwww.facebook.com/flowingwellsschools,flowingwellsschools
0403010,https://wwww.facebook.com/flowingwellshighschool/,flowingwellshighschool/
0403010,https://wwww.facebook.com/flowingwellsunifiedschooldistrict/,flowingwellsunifiedschooldistrict/
0403040,https://wwww.facebook.com/fountain-hills-unified-school-district-116140448411456/,fountain-hills-unified-school-district-116140448411456/
0400755,https://wwww.facebook.com/freedomacademyaz,freedomacademyaz
0400102,https://wwww.facebook.com/friendlyhouseaz/,friendlyhouseaz/
0403240,NA,NA
0400876,https://wwww.facebook.com/ggprepacademy,ggprepacademy
0403310,https://wwww.facebook.com/gila-bend-unified-school-district24-192635644132031/,gila-bend-unified-school-district24-192635644132031/
0403420,https://wwww.facebook.com/gesd40/,gesd40/
0400760,https://wwww.facebook.com/glendalepreparatory/,glendalepreparatory/
0403450,https://wwww.facebook.com/guhsdaz/,guhsdaz/
0400343,https://wwww.facebook.com/griffinfoundationschooldistrict,griffinfoundationschooldistrict
0400864,https://wwww.facebook.com/happyvalleyeast/,happyvalleyeast/
0403730,https://wwww.facebook.com/haydenlobos/,haydenlobos/
0400026,https://wwww.facebook.com/mogollon.mustangs,mogollon.mustangs
0400926,https://wwww.facebook.com/heritageacademyaz/,heritageacademyaz/
0400911,https://wwww.facebook.com/heritageacademyaz/,heritageacademyaz/
0400649,https://wwww.facebook.com/hesglendale/,hesglendale/
0400649,https://wwww.facebook.com/heswilliams/,heswilliams/
0403780,https://wwww.facebook.com/higleyunifiedschooldistrict,higleyunifiedschooldistrict
0403820,https://wwww.facebook.com/holbrookusd3/,holbrookusd3/
0400225,https://wwww.facebook.com/horizonhonors,horizonhonors
0400921,https://wwww.facebook.com/horizonhonors,horizonhonors
0403870,https://wwww.facebook.com/officialhumboldtunified/,officialhumboldtunified/
0400780,https://wwww.facebook.com/imagineavondale/,imagineavondale/
0400780,https://wwww.facebook.com/imagineathletics/,imagineathletics/
0400802,https://wwww.facebook.com/imagineavondale/,imagineavondale/
0400802,https://wwww.facebook.com/imagineathletics/,imagineathletics/
0400766,https://wwww.facebook.com/imagineelementarycoolidgeaz,imagineelementarycoolidgeaz
0400446,https://wwww.facebook.com/greatschools,greatschools
0400442,https://wwww.facebook.com/imagine.eastmesa,imagine.eastmesa
0400442,https://wwww.facebook.com/imaginecharters/,imaginecharters/
0400769,https://wwww.facebook.com/imagine-prep-coolidge-1449566925270183/,imagine-prep-coolidge-1449566925270183/
0400783,https://wwww.facebook.com/imagineprep/,imagineprep/
0400770,https://wwww.facebook.com/imaginesurprise/,imaginesurprise/
0400810,https://wwww.facebook.com/imagineprep/,imagineprep/
0400885,https://wwww.facebook.com/incitoschools,incitoschools
0400872,https://wwww.facebook.com/changemakerhighschool/,changemakerhighschool/
0403960,https://wwww.facebook.com/isaacschooldistrict,isaacschooldistrict
0403990,https://wwww.facebook.com/jocombsusd,jocombsusd
0400231,https://wwww.facebook.com/madisonpreparizona/,madisonpreparizona/
0400952,https://wwww.facebook.com/colegiopetite/,colegiopetite/
0400799,https://wwww.facebook.com/gilbertartsacademy/,gilbertartsacademy/
0400852,https://wwww.facebook.com/havasuprepacademy/,havasuprepacademy/
0400388,https://wwww.facebook.com/skyviewbuckeye/,skyviewbuckeye/
0400221,https://wwww.facebook.com/southpointeele/,southpointeele/
0400386,https://wwww.facebook.com/summithighschoolphx,summithighschoolphx
0400787,https://wwww.facebook.com/greatschools,greatschools
0404060,https://wwww.facebook.com/kayentaunified,kayentaunified
0400317,https://wwww.facebook.com/ednces/,ednces/
0400069,https://wwww.facebook.com/khalsamontessoriphoenix/,khalsamontessoriphoenix/
0400295,https://wwww.facebook.com/kusd20,kusd20
0400844,https://wwww.facebook.com/pages/la-tierra-community-school/200138856123,pages/la-tierra-community-school/200138856123
0404290,https://wwww.facebook.com/laveenschools,laveenschools
0400423,https://wwww.facebook.com/129800457039993,129800457039993
0400892,https://wwww.facebook.com/ltscg/,ltscg/
0400899,https://wwww.facebook.com/legacytraditionalschools,legacytraditionalschools
0400948,https://wwww.facebook.com/ltsglendale/,ltsglendale/
0400954,https://wwww.facebook.com/ltsnchandler,ltsnchandler
0400927,https://wwww.facebook.com/ltsqc/,ltsqc/
0400933,https://wwww.facebook.com/legacytraditionalschools,legacytraditionalschools
0400944,https://wwww.facebook.com/lemanacademyofexcellence,lemanacademyofexcellence
0404320,https://wwww.facebook.com/libertyesd25,libertyesd25
0400919,https://wwww.facebook.com/lincolnpreparatoryacademy/,lincolnpreparatoryacademy/
0404380,https://wwww.facebook.com/litchfield-elementary-school-district-209564742387300/,litchfield-elementary-school-district-209564742387300/
0400217,https://wwww.facebook.com/mmacademyaz/,mmacademyaz/
0404440,https://wwww.facebook.com/lesd65,lesd65
0404570,https://wwww.facebook.com/msmcommunityschools,msmcommunityschools
0404570,https://wwww.facebook.com/mammoth-san-manuel-unified-school-district-438310293037606/,mammoth-san-manuel-unified-school-district-438310293037606/
0404570,https://wwww.facebook.com/minerathletics/,minerathletics/
0404630,https://wwww.facebook.com/maranaschools/,maranaschools/
0403860,https://wwww.facebook.com/mcrsd509,mcrsd509
0404720,https://wwww.facebook.com/musd20/posts/10156074721172333,musd20/posts/10156074721172333
0404720,https://wwww.facebook.com/musd20,musd20
0400875,https://wwww.facebook.com/greatheartsacademies,greatheartsacademies
0400875,https://wwww.facebook.com/greatheartsacademies/,greatheartsacademies/
0400281,https://wwww.facebook.com/masada-charter-school-202717539797389,masada-charter-school-202717539797389
0404970,https://wwww.facebook.com/mpsaz,mpsaz
0400238,https://wwww.facebook.com/metroartsaz/,metroartsaz/
0405030,https://wwww.facebook.com/miami-unified-school-district-40-506009799446452/,miami-unified-school-district-40-506009799446452/
0400370,https://wwww.facebook.com/midtownprimaryelementaryschool/,midtownprimaryelementaryschool/
0405070,https://wwww.facebook.com/mingusunion/,mingusunion/
0400413,https://wwww.facebook.com/mohavelearning/,mohavelearning/
0400280,https://wwww.facebook.com/mohavelearning/,mohavelearning/
0405340,https://wwww.facebook.com/morristown-mustangs-485923295082594,morristown-mustangs-485923295082594
0400204,https://wwww.facebook.com/rosemanagementgroup,rosemanagementgroup
0405430,https://wwww.facebook.com/nacoelementaryschooldistrict23/,nacoelementaryschooldistrict23/
0405430,https://wwww.facebook.com/nacoelementaryschooldistrict23,nacoelementaryschooldistrict23
0405460,https://wwww.facebook.com/nadaburg-unified-school-district-no-81-122748721117031/,nadaburg-unified-school-district-no-81-122748721117031/
0400401,https://wwww.facebook.com/newworldeducationalcenter,newworldeducationalcenter
0400340,https://wwww.facebook.com/noahwebsterschools,noahwebsterschools
0400340,https://wwww.facebook.com/noahwebsterschool,noahwebsterschool
0400929,https://wwww.facebook.com/noahwebsterschools,noahwebsterschools
0400929,https://wwww.facebook.com/noahwebsterschool,noahwebsterschool
0405530,https://wwww.facebook.com/nogalesunifiedschooldistrict,nogalesunifiedschooldistrict
0400861,https://wwww.facebook.com/greatheartsacademies,greatheartsacademies
0400861,https://wwww.facebook.com/greatheartsacademies/,greatheartsacademies/
0400097,https://wwww.facebook.com/npaspartans,npaspartans
0400103,https://wwww.facebook.com/ombudsmaneducation,ombudsmaneducation
0400103,https://wwww.facebook.com/ombudsmaneducation/,ombudsmaneducation/
0400284,https://wwww.facebook.com/omega-alpha-academy-school-354288051420705/,omega-alpha-academy-school-354288051420705/
0405820,https://wwww.facebook.com/pageunifiedschooldistrict/,pageunifiedschooldistrict/
0400949,https://wwww.facebook.com/painteddesertmontessori,painteddesertmontessori
0405880,https://wwww.facebook.com/psd49,psd49
0405880,https://wwww.facebook.com/psd49/,psd49/
0405930,https://wwww.facebook.com/pvschools,pvschools
0405930,https://wwww.facebook.com/pvschools/videos/241482020595466/,pvschools/videos/241482020595466/
0405930,https://wwww.facebook.com/pvschools/,pvschools/
0400237,https://wwww.facebook.com/paramountacademytigers/,paramountacademytigers/
0400364,https://wwww.facebook.com/intellischool,intellischool
0400109,https://wwww.facebook.com/phoenixadvantagecharterschool,phoenixadvantagecharterschool
0400109,https://wwww.facebook.com/scholarlyexpectations,scholarlyexpectations
0406300,https://wwww.facebook.com/phxschools,phxschools
0406330,https://wwww.facebook.com/phoenixunion,phoenixunion
0400839,https://wwww.facebook.com/rosemanagementgroup,rosemanagementgroup
0406440,https://wwww.facebook.com/pimausd/,pimausd/
0406510,https://wwww.facebook.com/login.php,login.php
0400327,https://wwww.facebook.com/pointe-schools-111631833877/,pointe-schools-111631833877/
0400083,https://wwww.facebook.com/people/portable-practical-educational-preparation/100006686746122,people/portable-practical-educational-preparation/100006686746122
0400432,https://wwww.facebook.com/arizonavirtualacademy,arizonavirtualacademy
0406730,https://wwww.facebook.com/pusd1/,pusd1/
0406730,https://wwww.facebook.com/pusd1,pusd1
0400444,https://wwww.facebook.com/prescottvalleyschool/,prescottvalleyschool/
0400081,https://wwww.facebook.com/presidioschools,presidioschools
0406780,https://wwww.facebook.com/qesd4/,qesd4/
0406810,https://wwww.facebook.com/qcusd,qcusd
0406850,https://wwww.facebook.com/ray-unified-school-district-1456341864671519/,ray-unified-school-district-1456341864671519/
0406900,https://wwww.facebook.com/redrockschool,redrockschool
0400850,https://wwww.facebook.com/1023317147732257,1023317147732257
0400034,https://wwww.facebook.com/pages/reid-traditional-schools/292663904164594,pages/reid-traditional-schools/292663904164594
0400815,https://wwww.facebook.com/pauldenschool/,pauldenschool/
0400031,https://wwww.facebook.com/ridgelineacademy/,ridgelineacademy/
0400748,https://wwww.facebook.com/pages/sage-academy/266447310037043,pages/sage-academy/266447310037043
0400005,https://wwww.facebook.com/salomek8,salomek8
0400047,https://wwww.facebook.com/saltriverschools/,saltriverschools/
0407520,https://wwww.facebook.com/scv35schools/,scv35schools/
0400879,https://wwww.facebook.com/scdsaz,scdsaz
